state,district,year_x,crop,season,area,production,yield,year_y,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,year_num,season_temp_avg,season_humidity_avg,season_rainfall_mm,season_wind_speed,season_soil_temp,season_soil_moist,annual_temp_avg,annual_humidity,annual_rainfall_mm,annual_wind_speed,annual_soil_temp,annual_soil_moist
Tamil Nadu,Vellore,2013 - 2014,Coconut,Whole Year,21512,233000000.0,10831.16,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Coriander,Whole Year,70,24.0,0.34,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Cotton(lint),Kharif,6125,16476.0,2.69,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Cotton(lint),Rabi,345,828.0,2.4,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Dry chillies,Whole Year,682,553.0,0.81,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Ginger,Whole Year,4,28.0,7.0,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Groundnut,Kharif,30895,73949.0,2.39,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Groundnut,Rabi,5930,20452.0,3.45,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Horse-gram,Rabi,9976,8473.0,0.85,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Jowar,Kharif,5830,5285.0,0.91,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Jowar,Rabi,77,166.0,2.16,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Maize,Kharif,1533,10021.0,6.54,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Maize,Rabi,3946,19739.0,5.0,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Moong(Green Gram),Kharif,1306,735.0,0.56,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Moong(Green Gram),Rabi,458,369.0,0.81,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Onion,Kharif,19,221.0,11.63,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Onion,Rabi,13,110.0,8.46,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Ragi,Kharif,4129,14203.0,3.44,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Ragi,Rabi,4799,22784.0,4.75,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Rice,Kharif,39366,192496.0,4.89,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sesamum,Kharif,31,17.0,0.55,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sesamum,Rabi,215,120.0,0.56,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Small millets,Whole Year,2196,1975.0,0.9,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sugarcane,Whole Year,11591,1093697.0,94.36,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sunflower,Kharif,8,14.0,1.75,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sunflower,Rabi,3,3.0,1.0,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Sweet potato,Whole Year,3,63.0,21.0,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Tapioca,Whole Year,213,6373.0,29.92,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Tobacco,Whole Year,4,2.0,0.5,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Turmeric,Whole Year,739,4713.0,6.38,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,27.336993540919952,65.2354617362178,880.9000000000001,9.31811097243557,29.091859078981056,0.2137807753029527,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Urad,Kharif,1866,1096.0,0.59,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,28.428230286738355,64.08389336917563,501.20000000000005,11.513839605734768,29.425088485663082,0.2530270497311828,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2013 - 2014,Urad,Rabi,801,684.0,0.85,2013,24.8,26.2,28.8,32.1,32.7,30.5,28.8,28.8,28.5,27.7,25.9,24.2,28.3,2013,25.125629853643968,69.26539778545826,316.5,7.973264955623827,26.8313040301246,0.2118220195425841,27.34816210045662,65.20844748858447,880.9,9.332134703196347,29.09942922374429,0.2138687214611872
Tamil Nadu,Vellore,2014 - 2015,Arecanut,Whole Year,4,5.0,1.25,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Bajra,Kharif,2050,9804.0,4.78,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Bajra,Rabi,82,258.0,3.15,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Banana,Whole Year,3726,114705.0,30.79,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Cardamom,Whole Year,1,,0.0,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Cashewnut,Whole Year,6,2.0,0.33,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Castor seed,Kharif,412,154.0,0.37,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Coconut,Whole Year,21327,192300000.0,9016.74,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Coriander,Whole Year,172,66.0,0.38,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Cotton(lint),Kharif,8503,23200.0,2.73,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Cotton(lint),Rabi,140,478.0,3.41,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Dry chillies,Whole Year,924,749.0,0.81,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Ginger,Whole Year,5,21.0,4.2,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Gram,Rabi,248,119.0,0.48,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Groundnut,Kharif,32394,85741.0,2.65,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Groundnut,Rabi,5336,18682.0,3.5,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Horse-gram,Kharif,185,186.0,1.01,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Horse-gram,Rabi,10508,10622.0,1.01,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Jowar,Kharif,6899,19288.0,2.8,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Jowar,Rabi,148,324.0,2.19,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Maize,Kharif,1224,10667.0,8.71,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Maize,Rabi,4135,31012.0,7.5,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Masoor,Kharif,13584,23057.0,1.7,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Moong(Green Gram),Kharif,1166,905.0,0.78,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Moong(Green Gram),Rabi,1167,927.0,0.79,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Onion,Kharif,57,178.0,3.12,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Onion,Rabi,14,121.0,8.64,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Potato,Kharif,2,23.0,11.5,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Ragi,Kharif,3337,10173.0,3.05,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Ragi,Rabi,5631,25791.0,4.58,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Rice,Kharif,36583,194725.0,5.32,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Sesamum,Kharif,103,53.0,0.51,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Sesamum,Rabi,854,630.0,0.74,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Small millets,Kharif,2190,2069.0,0.94,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Sugarcane,Whole Year,8789,735960.0,83.74,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Sunflower,Kharif,28,42.0,1.5,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,29.43854166666667,60.73280689964158,399.3,11.91235327060932,30.640957661290326,0.2392028561827957,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Sunflower,Rabi,6,8.0,1.33,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,24.71177195340502,71.13286076975592,424.70000000000005,7.98503477555897,26.404800147209425,0.2245539853217273,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Tapioca,Whole Year,284,8888.0,31.3,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
Tamil Nadu,Vellore,2014 - 2015,Turmeric,Whole Year,455,2154.0,4.73,2014,24.3,25.7,29.1,32.7,32.9,32.5,31.1,30.1,29.6,28.1,26.1,25.1,28.9,2014,27.373727598566308,64.93925371223759,894.1,9.371886787421062,29.104116770139957,0.21673016619730326,27.383618721461186,64.96107305936073,894.1,9.384440639269407,29.108504566210044,0.21724486301369864
